address,city,country,keys,latitude,longitude,name,postalCode,province,websites
940 Jamestown St,Columbia,US,us/ky/columbia/940jamestownst/-1055723171,37.09317,-85.30371,Domino's Pizza,42728,KY,http://www.dominos.com
905 US Highway 27 S,Cynthiana,US,us/ky/cynthiana/905ushighway27s/106088,38.37882,-84.30943,KFC,41031,KY,http://www.kfc.com
5449 S Highway 27,Somerset,US,us/ky/somerset/5449shighway27/-791445730,37.018665,-84.62787,Wendy's,42501,KY,http://www.wendys.com
205 N Main St,Somerset,US,us/ky/somerset/205nmainst/-1721138121,37.094848,84.605649,Dairy Queen,42501,KY,http://www.dairyqueen.com
4470 S Highway 27,Somerset,US,us/ky/somerset/4470shighway27/93075755,37.030687,-84.62643,Arby's,42501,KY,"http://www.arbys.com,https://locations.arbys.com/us/ky/somerset/4470-s-highway-27.html"
475 S Highway 27,Somerset,US,us/ky/somerset/475shighway27/-1721138121,37.087513,-84.61675,Dairy Queen,42501,KY,http://www.dairyqueen.com
2410 S 5th St,Leesville,US,us/la/leesville/2410s5thst/-1103173748,31.1184,-93.2702,Popeye's Chicken & Biscuits,71446,LA,
1402 S Fifth St,Leesville,US,us/la/leesville/1402sfifthst/93075755,31.128746,-93.267362,Arby's,71446,LA,"http://www.arbys.com,http://locations.arbys.com/us/la/leesville/1402-s-fifth-st.html"
906 S 5th St,Leesville,US,us/la/leesville/906s5thst/-791445730,31.1351,-93.265,Wendy's,71446,LA,http://www.wendys.com
1145 Entrance Rd,Leesville,US,us/la/leesville/1145entrancerd/-864103396,31.05506,-93.24183,Taco Bell,71446,LA,"https://locations.tacobell.com/la/leesville/1145-entrance-rd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024526andutm_content=website,http://www.tacobell.com,https://locations.tacobell.com/la/leesville/1145-entrance-rd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=024526&utm_content=website"
1211 Branson Landing Blvd,Branson,US,us/mo/branson/1211bransonlandingblvd/1504994501,36.64404,-93.2146,Fallguys Burger Company,65616,MO,
8701 W Parmer Ln Apt 2127,Austin,US,us/tx/austin/8701wparmerlnapt2127/-891525969,30.46713,-97.76489,Subway,78729,TX,http://subway.com/
3605 Bridge Road,Suffolk,US,us/va/suffolk/3605bridgeroad/1241037051,36.861798,-76.467086,Bojangles' Famous Chicken 'n Biscuits,23435,VA,http://www.bojangles.com
1005 N State Road 7,West Palm Beach,US,us/fl/westpalmbeach/1005nstateroad7/-2061630068,26.7093,-80.201,Burger King,33411,FL,http://www.bk.com
785 E 9th St,Hialeah,US,us/fl/hialeah/785e9thst/-864103396,25.83057,-80.26711,Taco Bell,33010,FL,"http://www.tacobell.com,http://tacobell.com/"
129 Interstate 45 S,Huntsville,US,us/tx/huntsville/129interstate45s/-864103396,30.71577,-95.56955,Taco Bell,77340,TX,"http://www.tacobell.com,https://locations.tacobell.com/tx/huntsville/129-ih-45-south.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=030155andutm_content=website"
2111 NW 23rd Street,Oklahoma City,US,us/ok/oklahomacity/2111nw23rdstreet/-1797342045,35.49365,-97.54916,Golden Chick,73107,OK,http://locations.goldenchick.com/ok/oklahoma-city/1183/
3210 S Boulevard,Edmond,US,us/ok/edmond/3210sboulevard/-2076222207,35.62419,-97.4781,McLaren's Pantry,73013,OK,"http://www.mclarens.com,https://www.facebook.com/McLarens-Pantry-204969532882973"
1646 Church Street,Conway,US,us/sc/conway/1646churchstreet/-2061630068,33.84852,-79.06686,Burger King,29526,SC,
691 N Main St,Clearfield,US,us/ut/clearfield/691nmainst/-1161002137,41.12374,-112.02646,McDonald's,84015,UT,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
909 W Riverdale Rd,Ogden,US,us/ut/ogden/909wriverdalerd/-1161002137,41.17736,-112.00142,McDonald's,84405,UT,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1838 W 2700 N,Ogden,US,us/ut/ogden/1838w2700n/-1161002137,41.30711,-112.02312,McDonald's,84404,UT,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1562 Woodland Park Dr,Layton,US,us/ut/layton/1562woodlandparkdr/-301803392,41.0827,-111.9835,Red Robin Gourmet Burgers,84041,UT,http://www.redrobin.com/locations
1455 N Main,Springville,US,us/ut/springville/1455nmain/-1161002137,40.1862,-111.61,McDonald's,84663,UT,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2110 Wall Ave,Ogden,US,us/ut/ogden/2110wallave/-2061630068,41.22894,-111.97856,Burger King,84401,UT,"https://locations.bk.com/ut/ogden/2110-south-wall-ave.html,http://www.bk.com"
4027 Riverdale Rd,Ogden,US,us/ut/ogden/4027riverdalerd/-2061630068,41.189888,-111.981983,Burger King,84405,UT,"http://www.bk.com,https://locations.bk.com/ut/riverdale/4027-riverdale-rd.html"
4030 Riverdale Rd,Ogden,US,us/ut/ogden/4030riverdalerd/-2089171078,41.19117,-111.97981,In-N-Out Burger,84405,UT,"http://www.in-n-out.com,http://locations.in-n-out.com/284"
433 N State St,Orem,US,us/ut/orem/433nstatest/106088,40.3052,-111.6986,KFC,84057,UT,
11 W Center St,Orem,US,us/ut/orem/11wcenterst/-2061630068,40.29712,-111.695441,Burger King,84057,UT,http://www.bk.com
632 N Main St,Clearfield,US,us/ut/clearfield/632nmainst/-864103396,41.123706,-112.025986,Taco Bell,84015,UT,"http://www.tacobell.com,https://locations.tacobell.com/ut/clearfield/632-n-main-st.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033160&utm_content=website,https://locations.tacobell.com/ut/clearfield/632-n-main-st.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033160andutm_content=website"
4312 Harrison Blvd,Ogden,US,us/ut/ogden/4312harrisonblvd/-864103396,41.184555,-111.949085,Taco Bell,84403,UT,"http://www.tacobell.com,https://locations.tacobell.com/ut/ogden/4312-harrison-blvd.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=033161andutm_content=website,https://locations.tacobell.com/ut/ogden/4312-harrison-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=033161&utm_content=website"
11705 Okeechobee Blvd,West Palm Beach,US,us/fl/westpalmbeach/11705okeechobeeblvd/1142186618,26.7063,-80.229,Buds Chicken & Seafood,33411,FL,http://budschickenandseafood.com
444 N Main St,Tooele,US,us/ut/tooele/444nmainst/-891525969,40.53928,-112.29828,Subway,84074,UT,http://www.subway.com
2450 S Redwood Rd,Salt Lake City,US,us/ut/saltlakecity/2450sredwoodrd/106088,40.7179,-111.9391,KFC,84119,UT,http://www.kfc.com
3890 S State St,Salt Lake City,US,us/ut/saltlakecity/3890sstatest/106088,40.6873,-111.8888,KFC,84115,UT,http://www.kfc.com
225 W 9000 S,Sandy,US,us/ut/sandy/225w9000s/-704850891,40.5876,-111.8984,Sconecutter,84070,UT,http://www.sconecutter.com
5682 S Redwood Rd,Salt Lake City,US,us/ut/saltlakecity/5682sredwoodrd/-2061630068,40.647566,-111.939198,Burger King,84123,UT,"http://www.bk.com,https://locations.bk.com/ut/salt-lake-city/5682-south-redwood-rd.html"
10235 S State St,Sandy,US,us/ut/sandy/10235sstatest/-2061630068,40.565375,-111.890189,Burger King,84070,UT,http://www.bk.com
11190 W Broad St,Glen Allen,US,us/va/glenallen/11190wbroadst/106088,37.6497,-77.6005,KFC,23060,VA,http://www.kfc.com
10151 Hull Street Rd,Midlothian,US,us/va/midlothian/10151hullstreetrd/106088,37.442,-77.5842,KFC,23112,VA,http://www.kfc.com
9300 Midlothian Tpke,Richmond,US,us/va/richmond/9300midlothiantpke/106088,37.4985,-77.5689,KFC,23235,VA,
7091 Mechanicsville Tpke,Mechanicsville,US,us/va/mechanicsville/7091mechanicsvilletpke/106088,37.611,-77.3422,KFC,23111,VA,http://www.kfc.com
460 Court St,Appomattox,US,us/va/appomattox/460courtst/-1161002137,37.3618,-78.8332,McDonald's,24522,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
8131 Timberlake Road,Lynchburg,US,us/va/lynchburg/8131timberlakeroad/-864103396,37.3481,-79.2328,Taco Bell,24502,VA,"http://www.tacobell.com,https://locations.tacobell.com/va/lynchburg/8131-timberlake-road.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=016672&utm_content=website"
7819 Timberlake Road,Lynchburg,US,us/va/lynchburg/7819timberlakeroad/1241037051,37.352439,-79.227515,Bojangles' Famous Chicken 'n Biscuits,24502,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/lynchburg/7819-timberlake-road.html"
49 Lakewatch Center Drive,Moneta,US,us/va/moneta/49lakewatchcenterdrive/1241037051,37.127271,-79.698987,Bojangles' Famous Chicken 'n Biscuits,24121,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/moneta/49-lakewatch-center-drive.html"
45 Marketplace Dr Ste 104,Rocky Mount,US,us/va/rockymount/45marketplacedrste104/659024989,37.01192,-79.86866,Quiznos,24151,VA,http://restaurants.quiznos.com/va/rockymount/franklinshoppingcenter-24151
4110 Southern Hills Dr Sw,Roanoke,US,us/va/roanoke/4110southernhillsdrsw/-345832572,37.22673,-79.96858,Chick-fil-A,24014,VA,"http://www.chick-fil-a.com/southernhillsdrive,http://www.cfaofroanoke.com"
621 Tazewell Ave,Tazewell,US,us/va/tazewell/621tazewellave/-1161002137,37.123277,-81.521238,McDonald's,24651,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
1255 Electric Rd,Salem,US,us/va/salem/1255electricrd/696490760,37.276531,-80.036565,Hardee's,24153,VA,http://www.hardees.com
101 Electric Rd,Salem,US,us/va/salem/101electricrd/-1161002137,37.29729,-80.027039,McDonald's,24153,VA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
11518 James Madison Hwy,Gordonsville,US,us/va/gordonsville/11518jamesmadisonhwy/-2061630068,37.9731,-78.2175,Burger King,22942,VA,http://www.bk.com
10101 Krause Rd,Chesterfield,US,us/va/chesterfield/10101krauserd/-2061630068,37.374634,-77.504568,Burger King,23832,VA,http://www.bk.com
2680 Market St,Christiansburg,US,us/va/christiansburg/2680marketst/-2061630068,37.16537,-80.422283,Burger King,24073,VA,"http://www.bk.com,https://locations.bk.com/va/christiansburg/2680-market-st.html"
2103 Apperson Dr,Salem,US,us/va/salem/2103appersondr/-791445730,37.26504,-80.02163,Wendy's,24153,VA,http://www.wendys.com
900 Hardy Road,Vinton,US,us/va/vinton/900hardyroad/1241037051,37.273445,-79.88837,Bojangles' Famous Chicken 'n Biscuits,24179,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/vinton/900-hardy-road.html"
1590 West Main Street,Salem,US,us/va/salem/1590westmainstreet/1241037051,37.288823,-80.083349,Bojangles' Famous Chicken 'n Biscuits,24153,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/salem/1590-west-main-street.html"
1800 W Main St,Salem,US,us/va/salem/1800wmainst/106088,37.2882,-80.0871,KFC,24153,VA,http://www.kfc.com
4510 Brambleton Avenue,Roanoke,US,us/va/roanoke/4510brambletonavenue/1241037051,37.223123,-80.013206,Bojangles' Famous Chicken 'n Biscuits,24018,VA,"http://www.bojangles.com,http://locations.bojangles.com/va/roanoke/4510-brambleton-avenue.html"
1545 Richmond Rd,Williamsburg,US,us/va/williamsburg/1545richmondrd/106088,37.292,-76.7233,KFC,23185,VA,http://www.kfc.com
2626 Franklin Rd SW,Roanoke,US,us/va/roanoke/2626franklinrdsw/-2061630068,37.247352,-79.958213,Burger King,24014,VA,"http://www.bk.com,https://locations.bk.com/va/roanoke/2626-franklin-rd-s-w.html"
815 W Main St,Salem,US,us/va/salem/815wmainst/-2061630068,37.29096,-80.07149,Burger King,24153,VA,"http://www.bk.com,https://locations.bk.com/va/salem/815-west-main-st.html"
4234 Electric Rd,Roanoke,US,us/va/roanoke/4234electricrd/-448666054,37.2298,-79.9789,Five Guys,24018,VA,http://fiveguys.com
1732 W Main St,Salem,US,us/va/salem/1732wmainst/-864103396,37.288285,-80.086635,Taco Bell,24153,VA,"http://www.tacobell.com,https://locations.tacobell.com/va/salem/1732-w--main-st-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004146andutm_content=website,https://locations.tacobell.com/va/salem/1732-w--main-st-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004146&utm_content=website"
4220 Franklin Rd SW,Roanoke,US,us/va/roanoke/4220franklinrdsw/-864103396,37.222804,-79.967717,Taco Bell,24014,VA,"http://www.tacobell.com,https://locations.tacobell.com/va/roanoke/4220-franklin-rd-sw.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=004884andutm_content=website,https://locations.tacobell.com/va/roanoke/4220-franklin-rd-sw.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004884&utm_content=website"
5442 Williamson Road NW,Roanoke,US,us/va/roanoke/5442williamsonroadnw/93075755,37.325038,-79.953716,Arby's,24012,VA,"http://www.arbys.com,http://locations.arbys.com/us/va/roanoke/5442-williamson-road-nw.html"
685 Brandon Ave,Roanoke,US,us/va/roanoke/685brandonave/93075755,37.2569,-79.9578,Arby's,24014,VA,"http://www.arbys.com,http://locations.arbys.com/us/va/roanoke/685-brandon-ave.html"
854 Statler Blvd,Staunton,US,us/va/staunton/854statlerblvd/-864103396,38.13842,-79.06694,Taco Bell,24401,VA,"http://www.tacobell.com,https://locations.tacobell.com/va/staunton/854-statler-blvd.html?utm_source=yextpowerlistingsandutm_campaign=yextandutm_medium=organicandutm_term=004714andutm_content=website,https://locations.tacobell.com/va/staunton/854-statler-blvd.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=004714&utm_content=website"
1001 Greenville Ave,Staunton,US,us/va/staunton/1001greenvilleave/-2061630068,38.104972,-79.072699,Burger King,24401,VA,"http://www.bk.com,https://locations.bk.com/va/staunton/1001-greenville-ave.html"
1034 Richmond Ave,Staunton,US,us/va/staunton/1034richmondave/-2061630068,38.13465,-79.04398,Burger King,24401,VA,"https://locations.bk.com/va/staunton/1034-richmond-ave.html,http://www.bk.com,https://www.bk.com"
6401 Coastal Hwy,Ocean City,US,us/md/oceancity/6401coastalhwy/-448666054,38.3867,-75.066,Five Guys,21842,MD,http://fiveguys.com
13601 Coastal Hwy,Ocean City,US,us/md/oceancity/13601coastalhwy/-448666054,38.4416,-75.0535,Five Guys,21842,MD,http://fiveguys.com
1181 5th St SW,Charlottesville,US,us/va/charlottesville/11815thstsw/-2061630068,38.0114,-78.50496,Burger King,22902,VA,"http://www.bk.com,https://locations.bk.com/va/charlottesville/1181-5th-st-sw.html,https://www.bk.com"
1158 5th Street SW,Charlottesville,US,us/va/charlottesville/11585thstreetsw/-864103396,38.011493,-78.502685,Taco Bell,22902,VA,http://www.tacobell.com
2034 Marketplace Dr,Burlington,US,us/wa/burlington/2034marketplacedr/-1161002137,48.44825,-122.3361,McDonald's,98233,WA,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
2671 Queensgate Dr,Richland,US,us/wa/richland/2671queensgatedr/-448666054,46.2583,-119.3078,Five Guys,99352,WA,http://fiveguys.com
1310 N Columbia Center Blvd,Kennewick,US,us/wa/kennewick/1310ncolumbiacenterblvd/93075755,46.22521,-119.223091,Arby's,99336,WA,"https://locations.arbys.com/us/wa/kennewick/1310-n-columbia-center-blvd.html,http://www.arbys.com,http://locations.arbys.com/us/wa/kennewick/1310-n-columbia-center-blvd.html"
1051 George Washington Way,Richland,US,us/wa/richland/1051georgewashingtonway/93075755,46.281894,-119.274364,Arby's,99352,WA,"http://www.arbys.com,https://locations.arbys.com/us/wa/richland/1051-george-washington-way.html,http://locations.arbys.com/us/wa/richland/1051-george-washington-way.html"
400 E Columbia Dr,Kennewick,US,us/wa/kennewick/400ecolumbiadr/1476944084,46.212,-119.1113,Zip's Hamburgers And Fish,99336,WA,
322 N Main St,Barre,US,us/vt/barre/322nmainst/-1055723171,44.20083,-72.50616,Domino's Pizza,5641,VT,"https://www.dominos.com/en/?redirect=homepageandutm_source=locallistingsandutm_medium=loclistandutm_campaign=localmaps,http://www.dominos.com,https://www.dominos.com/en/?redirect=homepageandutm_source=yextandutm_medium=loclistandutm_campaign=localmaps,https://www.dominos.com/en/?redirect=homepage&utm_source=yext&utm_medium=loclist&utm_campaign=localmaps"
2485 Queensgate Dr,Richland,US,us/wa/richland/2485queensgatedr/-864103396,46.256951,-119.306266,Taco Bell,99352,WA,"http://www.tacobell.com,https://locations.tacobell.com/wa/richland/2485-queensgate-dr-.html?utm_source=yextandutm_campaign=yextpowerlistingsandutm_medium=referralandutm_term=024328andutm_content=website,https://locations.tacobell.com/wa/richland/2485-queensgate-dr-.html?utm_source=yext&utm_campaign=yextpowerlistings&utm_medium=referral&utm_term=024328&utm_content=website"
2722 W 10th Ave,Kennewick,US,us/wa/kennewick/2722w10thave/-230519289,46.198632,-119.159489,Jack in the Box,99336,WA,http://www.jackinthebox.com
2750 Duportail St,Richland,US,us/wa/richland/2750duportailst/106088,46.2595,-119.3085,KFC,99352,WA,http://www.kfc.com
7407 W Canal Dr,Kennewick,US,us/wa/kennewick/7407wcanaldr/-2061630068,46.226696,-119.221072,Burger King,99336,WA,"http://www.bk.com,https://locations.bk.com/wa/kennewick/7407-west-canal-dr.html"
4361 Route 130 S,Burlington,US,us/nj/burlington/4361route130s/-791445730,40.05681,-74.888,Wendy's,8016,NJ,http://www.wendys.com
2370 State Rd 16,Saint Augustine,US,us/fl/saintaugustine/2370staterd16/-442344130,29.9177,-81.4101,Krystal,32084,FL,http://www.krystal.com/locations/florida/st-augustine-state-road-16/
219 Western Ave,Augusta,US,us/me/augusta/219westernave/93075755,44.314556,-69.800117,Arby's,4330,ME,"https://locations.arbys.com/us/me/augusta/219-western-ave.html,http://www.arbys.com,http://locations.arbys.com/us/me/augusta/219-western-ave.html"
209 Western Ave,Augusta,US,us/me/augusta/209westernave/-1161002137,44.314022,-69.799477,McDonald's,4330,ME,"http://mcdonalds.com,http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral"
85 Bangor St,Augusta,US,us/me/augusta/85bangorst/-1161002137,44.32261,-69.76437,McDonald's,4330,ME,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
2000 York Rd,Lutherville Timonium,US,us/md/luthervilletimonium/2000yorkrd/-2061630068,39.436605,-76.624676,Burger King,21093,MD,http://www.bk.com
12265 Veirs Mill Rd,Silver Spring,US,us/md/silverspring/12265veirsmillrd/-2061630068,39.05768,-77.084654,Burger King,20906,MD,http://www.bk.com
1101 Camden Ave,Salisbury,US,us/md/salisbury/1101camdenave/-345832572,38.34836,-75.60782,Chick-Fil-A,21801,MD,http://www.chick-fil-a.com
3840 Washington Blvd,Halethorpe,US,us/md/halethorpe/3840washingtonblvd/-2061630068,39.245301,-76.673453,Burger King,21227,MD,http://www.bk.com
28 Western Ave,Augusta,US,us/me/augusta/28westernave/-1055723171,44.31093,-69.7822,Domino's Pizza,4330,ME,"https://www.dominos.com/en/?redirect=homepage,http://www.dominos.com"
525 Wilson St,Brewer,US,us/me/brewer/525wilsonst/-1161002137,44.78053,-68.74329,McDonald's,4412,ME,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
632 Broadway,Bangor,US,us/me/bangor/632broadway/-1161002137,44.810938,-68.769829,McDonald's,4401,ME,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
1105 Union St,Bangor,US,us/me/bangor/1105unionst/-1161002137,44.81766,-68.81022,McDonald's,4401,ME,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
441 Main St,Bangor,US,us/me/bangor/441mainst/-1161002137,44.79132,-68.77697,McDonald's,4401,ME,"http://www.mcdonalds.com/?cid=RF:YXT_FM:TP::Yext:Referral,http://mcdonalds.com"
659 Hogan Rd Ste 13,Bangor,US,us/me/bangor/659hoganrdste13/659024989,44.83871,-68.743,Quiznos,4401,ME,"http://www.quiznos.com,http://restaurants.quiznos.com/me/bangor/bangormall-04401"
2820 Niles Ave,Saint Joseph,US,us/mi/saintjoseph/2820nilesave/-1161002137,42.08466,-86.48607,McDonald's,49085,MI,http://mcdonalds.com
1224 S Mission,Mount Pleasant,US,us/mi/mountpleasant/1224smission/93075755,43.590028,-84.768477,Arby's,48858,MI,http://www.arbys.com
410 Lovell Rd,Knoxville,US,us/tn/knoxville/410lovellrd/-442344130,35.90534,-84.14332,Krystal,37934,TN,http://www.krystal.com/locations/tennessee/knoxville-lovell-road
8550 Roswell Road,Atlanta,US,us/ga/atlanta/8550roswellroad/1241037051,33.987239,-84.351395,Bojangles' Famous Chicken 'n Biscuits,30350,GA,
299 S Euclid St,Anaheim,US,us/ca/anaheim/299seuclidst/106088,33.82921,-117.94149,KFC,92802,CA,"http://www.kfc.com,http://www.kfc.com/"
325 Huntersville Gateway Blvd,Huntersville,US,us/nc/huntersville/325huntersvillegatewayblvd/1241037051,35.412532,-80.856311,Bojangles' Famous Chicken 'n Biscuits,28078,NC,"http://www.bojangles.com,https://locations.bojangles.com/nc/huntersville/325-huntersville-gateway-blvd.html"
7450 Garners Ferry Rd,Columbia,US,us/sc/columbia/7450garnersferryrd/108880795,33.96606,-80.94389,Rush's,29209,SC,http://rushs.net
1212 Manchester Expy,Columbus,US,us/ga/columbus/1212manchesterexpy/-1560457549,32.506759,-84.975187,Captain D's,31904,GA,https://locations.captainds.com/ga/columbus/1212-manchester-expy.html
535 Dillingham Blvd,Honolulu,US,us/hi/honolulu/535dillinghamblvd/-230519289,21.31813,-157.86565,Jack in the Box,96817,HI,"http://www.jackinthebox.com,http://www.jackinthebox.com/loca"
1129 11th Ave,Honolulu,US,us/hi/honolulu/112911thave/-891525969,21.282394,-157.800257,Subway,96816,HI,http://subway.com/
